price_Item,restaurant_Id,ID,Name_Item
29.70,210,1383,Asbach Uralt
30.10,287,1899,Cappuccino/Mochachino/Caffe Latte/Vafe Au Lait ... 2.00 ... 2.95 ... 3.25
22.40,254,1675,Apple Wood Hot Smoked Salmon
27.50,76,489,Hazelnut Italian Soda
8.80,327,2156,Lemon & Lime Tart
20.30,341,2235,Mushroom and Cheese Pizza
17.90,327,2153,Charles Heidsieck
31.40,245,1616,"Selaks 1996, N. Zealand"
25.60,172,1152,Heart of Lettuce Salad
30.60,392,2571,"Canoe Ridge, Merlot, Columbia Valley, USA 1997"
19.20,107,712,Chicken Rice Soup
19.90,358,2353,Duvel
30.20,280,1851,Dannon Fat Free Yogurt ... 1.50
26.30,314,2069,"Cabernet Sauvignon/Merlot, Heges, 1998. (Washington)"
21.80,373,2450,Classic Boston Scrod. Baked with buttery Bread Crumbs...with choice of one Side
22.70,106,701,Pork w. Broccoli
25.40,120,814,"Bourgogne Blanc, Poncet 1994"
22.70,211,1385,Hollywood Cobb Salad
11.10,222,1459,"Specialty Sandwiches: #2  Prosciutto with Fresh Mozzarella Basil, Plum Tomato, Aioli on San Francisco Sour Dough ... 6.25"
38.40,355,2332,"EGGPLANT IN GARLIC SAUCE Eggplant and Green Vegetables in Spicy Garlic Sauce (Taro Spring Roll, Brown Rice)"
20.70,370,2428,Joes Blackened Grilled Potatoes
18.80,203,1340,"Chicken Paillard - Chimichurri sauce, string beans, and potatoes"
17.90,155,1038,"Merlot, Cypress, J. Lohr"
25.70,19,131,Steamed Broccoli w. Shrimp & Chicken
17.90,248,1638,Cappuccino
29.70,62,393,"Sauvignon Blanc Babich, 1997, New Zealand"
24.70,264,1737,Cheddar Cheeseburger
10.20,68,434,CÃƒÂ´te de bÃ…Â“uf with haricot verts and Balthazar onion rings - for two
21.20,77,493,Crab Roll. Maine Crab Salad in a warm buttery New England Bun...with Fries
22.80,224,1472,Traditional Omelette made with egg whites
27.10,374,2458,Young Chow Lo Mein
19.60,418,2747,Vegetable of the Day
32.40,153,1024,Stove Pipe Porter
15.50,267,1758,Watermelon
24.90,246,1621,House Special Soup w. Wonton
24.30,178,1184,Tortelloni Della Nona CHEESE TORTELLONI WITH PEAS & PROSCIUTTO IN CREAM SAUCE
16.10,95,622,"Cabernet Sauvignon, Seven Oaks, J. Lohr"
40.30,377,2477,"PoBoy Sandwich. Fried Oysters, Lettuce, Tomato & Spicy Mayo"
20.70,280,1845,Mozzarella with Roasted Red Pepper Bruschetta
21.20,331,2181,Thai Red Curry with sauteed Shrimp
31.70,349,2300,Fried Chicken Wings (4) w. Plain Fried Rice
14.30,408,2674,"Sangiovese 1997, Showket (Napa)"
20.70,82,531,Banoffee
27.60,21,143,Rice Pilaf with Orzo
20.00,269,1772,Vanilla ice cream
18.60,244,1608,Smoked Sturgeon -  truffle oil
34.70,379,2488,Fresh Fruit Cup:  Small ...2.75   Large ...3.75
19.30,132,889,Gordons Gin
22.60,30,197,"Slow Poached Farm Egg In a Jar- with Maine lobster, crosnes and sea urchin froth"
23.90,14,93,"Merlot, Madame Costeau"
23.70,216,1414,"Filet Mignon, grilled filet of beef tenderloin accompanied by a brandy, shiitake mushroom cream sauce, served with rosemary roasted new potatoes and fresh vegetables"
21.00,285,1883,Hanger Steak
20.00,150,1001,"Oysters. Six on the half shell...several varieties available...with your choice of Lemon and Pepper, Champagne Migonette, Grated Horseradish, Green Tabasco or Cocktail Sauce"
25.80,157,1053,Tuna Salad Roll
20.40,255,1680,"Gewurtzraminer, Beringer"
20.20,192,1273,"Wraps: W7  Chicken Caesar Wrap, Grilled Chicken, Shaved Romano Cheese, Hearts of Romaine and Caesar Dressing ... 6.25"
21.40,294,1944,Sauteed Broccoli w. Garlic Sauce
31.70,258,1704,Smoked Haddock Chowder with Homemade Crackers
17.90,290,1918,Tuna salad on wheat bread
32.30,421,2765,Fruit Platter: Sliced Fruit Served with your Choice of Cottage Cheese or Low Fat Yogurt with Tuna Salad
25.00,1,6,Beef Mai Fun
17.30,199,1322,"STRAWBERRY, SPINACH AND ENDIVE SALAD WITH TOASTED PISTACHIOS AND MAYTAG BLUE CHEESE"
18.70,368,2415,Broccoli w. Snow Pease & String Bean
17.70,278,1833,Striped Bass Al Placere STRIPED BASS ANY STYLE
32.20,24,163,"Asian Chicken Salad:  Poached Chicken, Water Cress, Red Onion, Scallions & Snow Peas over a Crisp Garden Salad ... 5.95"
24.50,191,1268,Chicken w. Broccoli
23.00,72,461,Home made Ice Cream
21.50,232,1520,"Pacific Sea Bass Asian Style with angel hair pasta, clams, black bean sauce"
19.60,313,2061,"ROASTED HALIBUT roasted tomatoes, caper berries, green olives & thyme"
16.00,113,763,Mesclun Salad*
19.70,293,1934,Filet Mignon of Yellowfin Tuna (House Specialty) seared rare with artichoke lentil salad
20.30,310,2039,Dr. Pepper
19.30,95,624,Sauternes
22.40,29,189,Vegetable  Small - three selections
18.10,95,617,"Coconut Shrimp Jumbo shrimp, battered and dipped in shredded coconut, fried golden brown and served with a Chinese pesto dipping sauce, pineapple chutney, yogurt cucumbers and steamed rice"
25.90,74,477,"Ribeye Steak Frites - Redeye potatoes, and string beans"
17.10,122,826,"Hot Sandwiches #24  Oven Baked Eggplant, Fresh Mozzarella Cheese, Basil Marinara Sauce & Arugula served on a Sourdough Hero ... 5.95"
33.30,273,1797,"PINOT NOIR, RAMSAY 96"
20.10,100,656,Sanka
28.50,400,2620,Pepper Steak w. Onion
28.80,40,254,"Zinfandel, Joel Gott, 1999.  (California)"
17.50,158,1058,"Warm asparagus, mousseline sauce"
10.80,290,1922,"Sonoma-Cutrer 1996, Russian River"
22.20,228,1498,Fried Scallops (10) w. Beef Fried Rice
17.90,156,1044,Marinated Black Fig Salad with Thyme & Parmesan
17.90,378,2482,Spare Rib Tips w. Plain Fried Rice
18.70,23,158,"Mango Carnitas Enchiladas, vegetarian"
29.20,204,1350,Chicken Vegetable & Rice Soup
16.90,185,1239,Twelve Dancing Shrimp
25.90,7,47,Steamed Broccoli w. Chicken
19.80,42,269,FILETTI DI SOGLIOLA CON ZUCCHINE E CARCIOFI
31.40,331,2184,"House smoked ruby trout salad with crimson beluga lentils and organic greens, sweet sesame dressing.  Twelve"
24.80,46,293,Chicken w. Mixed Veg
8.70,195,1293,Vegetable  Small - three selections
20.50,314,2068,PROSCIUTTO & FIGS arugula & shaved parmigiano
9.20,92,595,"Pan Fried Scallops with Anchovy, Capers & Lemon"
18.40,82,530,Beef w. Chinese Vegetable
31.10,234,1539,Terrine de canard
20.40,83,538,"Merlot,  Casa Julia"
9.00,345,2263,"Pumpkin, Couscous and Chestnut Soup - with ricotta salata and spiced crÃƒÂ¨me fraÃƒÂ®che"
16.00,151,1013,Costilla Di Cerdo GRILLED PORK CHOP
16.20,276,1816,"Veal Chop - wild mushroom sauce, aparagus, and truffle potato croquette"
29.90,268,1765,Beef Lo Mein
19.80,385,2525,Creme Soda
10.30,37,240,Joes Original Burger
17.40,129,868,Moo Shu Pork w. 4 Pancakes
26.40,263,1728,Swiss
16.60,324,2127,"Laurent Perrier, Brut Non Vintage"
28.50,337,2214,"KRUG, GRANDE CUVEE, BRUT CHAMPAGNE NV"
18.70,197,1305,Nachos El Grande
15.90,418,2743,"Hot Sandwiches #24  Oven Baked Eggplant, Fresh Mozzarella Cheese, Basil Marinara Sauce & Arugula served on a Sourdough Hero ... 5.95"
40.40,389,2548,Spinach Omelette WITH BACON AND CHEESE
15.60,225,1476,Organic Earl Grey Tea
14.50,256,1689,Wonton Soup
10.40,419,2753,"Liberty School 1995, Coastal Oaks"
20.20,5,33,"Mix & Match Flight: Franciscan Merlot, McDowell Syrah, Cline Old Vines Zinfandel"
23.90,76,488,"Slow Poached Farm Egg In a Jar- with Maine lobster, crosnes and sea urchin froth"
29.90,328,2159,"CAJUN FRIED POPCORN SHRIMP, with Creole Sauce"
27.90,357,2341,Espresso*
30.20,334,2203,"ENDIVE SALAD WITH GRAPES, PEARS, WALNUTS AND CRUMBLED STILTON"
21.00,91,587,NY Pastrami Smoked Salmon Club Sandwich - potato and haricot-vert salad with Pommery mustard dressing
22.20,87,561,Torres 95 Sangre de Toro Crianza (Spain)
34.00,322,2114,San Pellegrino Aranciata (Orange)
23.30,163,1090,"CHARDONNAY, ECHELON, CALIFORNIA 97"
26.80,272,1796,Broccoli Rabe
25.20,165,1105,Hot Fudge Sundae
19.60,136,915,1/2 Crab Mayonnaise
22.60,202,1334,Cappuccino
25.40,304,2001,Fresh Fruit Cup:  Small ...2.75   Large ...3.75
18.90,198,1313,Way 2Cool Root Beer (Taos Brewing Co.)  full bodied drinks
34.10,423,2780,"Barolo Vigna Gattera, Gianfranco Bovio 1990 DOCG (Piedmont)"
27.00,249,1643,CÃƒÂ”TE DE BÃ…Â’UF with haricot verts and Balthazar onion rings
9.90,241,1590,"Marichiara- clams, shrimp, white wine, garlic & touch of tomato sauce"
30.40,117,789,"Main Courses with Soup (see specials page for todays soup selections), add $1.50"
39.60,398,2608,Fried Fish (2) w. Beef Fried Rice
24.50,96,626,"Chardonnay, Reserve St. Martin, 1999, (vin de pays doc)"
23.50,69,444,Plain Lobster Sauce
16.50,286,1887,Raspberry tart
21.30,120,809,"Oakford 1991/93, Napa"
20.10,386,2529,AMERICANO
29.40,252,1663,Hot & Spicy Pork
26.70,111,743,Bar-B-Q Spare Ribs
8.50,67,427,Brie
22.00,165,1104,Subgum Chicken Chow Mein
17.80,32,208,Steamed Plain Broccoli
21.70,214,1407,Baby Shrimp w. Bean Sprouts
34.80,224,1469,CÃƒÂ”TE DE BÃ…Â’UF with haricot verts and Balthazar onion rings
22.70,39,253,Spaghetti Carbonara with pancetta and Parmesan
21.80,100,651,"LOBSTER RAVIOLI, shellfish jus"
32.40,299,1973,BEVERLYS LEMON CRUMB CAKE
21.70,407,2671,Fried 1/2 Chicken w. Shrimp Fried Rice
15.40,9,62,"Ferrando: Piedmont, Erbaluce"
29.00,194,1289,"Corpse Reviver: Gin, Triple Sec, Lillet, Pastis"
32.20,53,342,"Chardonnay, Logan Sleepy Hollow Vineyard, 1998, Monterey"
24.80,417,2736,Redeye Caesar Salad with parmesan tuile
22.10,53,341,Grilled Vegetables
13.50,44,281,"Tuna Salad on Choice of White, Rye, Wheat Bread or a Roll"
11.40,290,1919,Roast Pork Fried Rice
27.30,337,2216,"Rack of Lamb with Lamb Shank Ravioli: Roasted Tomatoes, Broccoli Rabe, Minted Balsamic Vinegar"
19.60,27,175,Shrimp Cocktail
17.20,187,1249,"Grilled Vegetables Including Portobellos, Squash, Eggplant & Zucchini with Melted Mozzarella and a Cucumber Dill Dressing served on Seven Grain Health Bread"
20.80,362,2373,"Insalata Di Nicois MIX GREEN SALAD WITH TUNA, POTATOES, EGGS, AND ANCHOVIES IN AN ITALIAN DRESSING"
31.90,164,1093,"Yves Lambert: Loire, Chenin Blanc"
28.80,72,465,Plain Broccoli
14.80,213,1397,"STURGEON SCHNITZEL, OUR SPECIALTY, WITH CUCUMBER SALAD AND SAUCE REMOULADE"
22.50,255,1681,"Pollo Caracalla ROLL OF CHICKEN STUFFED WITH MOZZARELLA, SAUTEED IN A ZUCCHINI & MUSHROOM SAUCE"
17.50,330,2173,"Mango Carnitas Enchiladas, slowly simmered lean pork loin, onions, and spices layered between two blue corn tortillas with mango chutney, salsa, sour cream, and white cheddar cheese smothered with green chile and garnished with sour cream and corn salsa served with pinto beans and Basmati rice"
30.70,328,2160,Subgum Shrimp Chow Mein
15.90,346,2278,Prosciutto with Roman Artichokes
29.30,403,2640,Chow Har Kew (Shrimp) Deep fried shrimp w. Chinese Vegetables.
16.80,304,2002,"CHARDONNAY, Russian River, Sonoma Cutrer"
28.50,298,1968,The Club  Sandwich
20.80,321,2110,"Hot Sandwiches #23  Prosciutto Swiss Cheese, Roasted Peppers, Basil, Olive Oil and Vinegar served on Sourdough ... 6.25"
20.80,96,631,Boston Cream Pie
12.20,419,2750,"Vernaccia,Mormoraia"
21.90,209,1378,Beef and Mushroom Pappardelle
21.20,357,2344,CÃƒÂ”TE DE BÃ…Â’UF with haricot verts and Balthazar onion rings
27.20,331,2187,"St. Morillion 1996, Chile"
18.10,32,205,"Hot Sandwiches #22  Smoked Breast of Turkey, Plum Tomato, Bacon, Vermont Cheddar & Classic Russian Dressing served on a Semolina Hero ... 5.95"
26.00,281,1854,"The Frogs Flight: Foxen Chenin Blanc, Logan Chardonnay, Danzante Pinot Grigio"
26.30,324,2135,Chicken w. String Bean
24.50,14,99,Vitello Parma BREADED VEAL TOMATO SAUCE & MOZZARELLA
31.30,403,2641,Cheesecake Sorbet with fresh berries and strawberry coulis
14.90,386,2531,Mixed Vegetable w. Bean Curd Soup
22.80,406,2660,Chicken w. Lobster Sauce
21.00,103,684,"Fume Blanc, Ferrari-Carano, 1999 (Sonoma)"
30.70,277,1829,"Pinot Noir, Pedroncelli"
23.60,201,1329,"28 Day Dry-Aged Ribeye - with a pickled fig-Rogue River blue cheese flan, baby bok choy, and whole grain mustard jus"
27.10,1,11,Martini
8.90,127,854,"Robert Mondavi Fume Reserve, 1995, Napa"
30.10,413,2708,Maki Rolls and Sashimi Assortment
27.30,387,2533,"LUGANA, D.O.C. F.LLI FRACCAROLI, 1986"
30.60,326,2144,1/2 Lobster
20.80,404,2645,Louis Roederer
29.20,74,472,Roast Pork w. Mixed Veg
23.90,45,288,Warm Goat Cheese and Carmelized Onion Tart
30.50,150,1003,"Calvados Cocktail: Calvados, OJ, Triple Sec, Orange Bitters"
20.50,227,1488,"House Spicy Maki Rolls - jalapeno smoked salmon, yellowfin tuna, cucumber, scallion, flying fish roe"
19.50,29,190,Joes Grilled Chicken
18.80,372,2440,"Pouilly Fuisse, Les Chailloux, Philippe Forset, 1998 (Burgundy)"
34.50,240,1585,Seared Sushi Steak Rolls hoisin sauce
19.20,42,268,Insalata Di la Casa WITH GRILLED CHICKEN
28.50,291,1927,"FANTASIA portobellini mushrooms, zucchini, pesto, glazed onions & mozzarella"
32.00,347,2285,Steamed Broccoli w. Shrimp & Chicken
19.90,265,1748,"Chardonnay, Glass Mountain"
24.90,53,339,"Roasted Fennel Ravioli with tomato, pesto and crispy Parmesan"
15.50,67,430,Watermelon
20.00,390,2558,Tomato Juice
18.50,176,1173,VARIE INSALATINE FRESCHE CONDITE A PIACERE
19.80,371,2433,"Groth 1994, Napa"
33.10,413,2713,Pepper Steak w. Onion
34.10,268,1766,Mesclun Salad*
28.00,102,670,DAVES PASTA vegetarian style with marinated tofu
21.10,83,539,Chicken w. Garlic Sauce
20.90,206,1358,"SESAME BEEF Chunks of tender steak, lightly batter fried & coated w. chefs special sauce, sprinkle w. broccoli & roasted sesame seed on the top."
17.00,408,2673,Steamed Broccoli w. Chicken
16.70,307,2025,MARYLAND CRAB CAKE
22.00,309,2038,"Chardonnay, Lindemans Bin 65"
10.90,292,1931,Whole Roasted Free-Range Chicken with garlic mashed potatoes and seasonal vegetables
13.50,276,1818,Traditional Omelette
15.50,257,1696,"PATE EN CROUTE, Lucien Tendret recipe since 1892"
21.70,402,2634,French fries Lami Louis sytle
32.90,191,1270,Mixed Vegetable Mai Fun
29.30,184,1232,Hine
31.10,399,2615,FRIED ARTICHOKES ALLA GIUDEA
40.80,398,2607,"Seafood Casserole. Scallops, Shrimp, Lobster and White Fish...Au Gratin...choice of one Side"
29.50,400,2621,"Upside Down Tuna Tarte - with fennel, Japanese cucumber and aÃƒÂ¯oli"
28.10,219,1439,Tasting of Petite Appetizers
13.10,156,1042,Norwegian Salmon on a Bagel with Lo-Fat Cream Cheese...3.95
22.00,226,1484,Avocado Stuffed with Crabmeat
20.30,86,558,Graves
23.90,298,1967,Beef w. Broccoli in Garlic Sauce
31.90,309,2036,"Roasted Beet Salad with leeks, haricots verts and fourme dAmbert"
28.00,316,2083,"Robert Mondavi Fume Reserve, 1995, Napa"
17.50,6,40,"FRESH RAINBOW TROUT an 8 oz. boneless rainbow trout grilled and topped with a lemon, herb butter served with steamed Basmati rice and fresh vegetables"
20.80,165,1103,"Vernaccia, San Quirco"
26.20,277,1823,Crispy Chicken Wings w. Garlic Sauce
18.80,205,1351,"House smoked colorado lamb chops served with a sweet potato spearmint strudel, merlot wine reduction sauce.  Twenty Eight"
10.50,88,567,spiced tuna tartare and tuna sashimi roll
18.40,74,473,"Merlot, Madame Costeau"
28.40,13,86,"Half-Sandwich (choice of Tuna Salad, Curried Chicken Salad or Sliced turkey) with Lobster Bisque"
30.20,168,1127,Grapefruit Cocktail
19.80,238,1571,Vitello Scallopine FRANCESE STYLE
29.10,86,557,Chicken Noodle Soup
29.20,19,128,"White Wine by the Bottle: Chardonnay Winemakers Reserve, Lindemans, Padthaway, Australia 1997"
25.90,186,1242,Seafood Platter for the Table
29.70,41,263,"Syrah, Lewis Cellars, 1997. (Napa Valley)"
20.70,397,2598,"Pan Roasted Chicken with asparagus, wild mushrooms, soft polenta and Madeira jus"
20.50,215,1413,Beef w. Scallions
10.20,358,2349,Presidente
18.40,175,1167,Beef Chow Fun
26.40,124,838,Steamed Mixed Vegetables w. Shrimp
20.10,50,313,"Mas de Gourgonnier, N. Cartier, 1997. (Provence)"
20.40,295,1949,Grillatti Di Verdura ASSORTED GRILLED VEGETABLES
24.50,321,2112,Kung Po Shrimp
33.90,204,1349,Bollinger
30.30,423,2784,"Robert Mondavi Fume Reserve, 1995, Napa"
29.90,364,2383,Baklava
18.70,274,1803,"Muscat, Beaumes de Venise"
19.30,273,1800,"French 75: Champagne, Brandy"
35.10,297,1959,Hot & Spicy Chicken
18.70,179,1199,Chocolate Raspberry Cake
17.70,346,2277,SALADE NICOISE WITH FRESH TUNA AND PEELED JERSEY TOMATOES
39.40,416,2733,Chicken w. Curry Sauce
24.80,415,2722,China Black Iced Tea
20.60,330,2177,"Specialty Sandwiches: #7  Smoked Breast of Turkey:  Jarlsberg Cheese, Crisp Romaine, Plum Tomato & Caesar Dressing on Tuscan Ciabatta Bread ... 6.25"
15.70,289,1914,GNOCCHI CON FEGATINI DI POLLO chicken livers
25.40,212,1393,Fried Chicken Nuggets (12) w. Chicken Fried Rice
28.90,322,2116,Fresh Seasonal Succotash
24.80,317,2088,"CRISPY RED CORN RELLENO FILLED WITH ISACS ROASTED DUCK AND BLACK BEAN MOLE, JALAPENO - MANGO SALSA AND CREME FRAICHE"
17.00,352,2315,Flavored Coffee of the day ... ..96 ... 1.18 ... 1.44
16.60,113,764,Mixed Vegetable Egg Foo Young
15.40,253,1671,Calamari. Regular or Spicy
37.40,296,1950,"Shanghai Pan Fried Noodles Pan fried crispy noodles topped w. assorted vegs, shrimp, scallop & chicken"
19.30,214,1406,Maine Lobster
28.40,239,1579,Angel Hair Primavera
31.10,269,1768,"Chianti Classico, Riserva 1997, Felsina Rancia (Toscana)"
24.50,19,130,Grgich Hills 1995 Napa
29.60,400,2623,Barbecue Chicken Grill Sandwich
17.30,185,1240,Loup de Mer - with cockles and organic vegetables in its own broth
25.60,176,1172,Dim Sum (6)
21.30,29,185,Grappa di Moscato Chiarlo
31.40,11,77,Cream of Cauliflower Soup
25.90,263,1731,"Champagne Cocktail: Champagne, Sugar Cube, Bitters"
16.70,49,310,"Barolo, Sigillo dAbate Rsv, 1991"
20.20,61,391,"Half 2 lb Maine Lobster shrimp & scallops, accompanied with a selection of any four vegetables from our Antipasto Bar"
12.70,131,884,"Garden Salad. Crisp Greens with Carrots, Peppers, Cucumbers and Cherry Tomatoes ... Sm. 2.25 ... Lg. 4.25"
26.50,104,692,Smirnoff
22.80,21,147,The Classic Club sandwich
23.80,395,2585,"Mas de Gourgonnier, N. Cartier, 1997. (Provence)"
15.10,116,784,"Mixed Green Salad- with Coach Farms triple creme goat cheese, toasted pumpkin seeds and apple cider vinegar"
16.80,302,1991,Traditional Omelette made with Egg Beaters
25.90,164,1094,"Robert Mondavi Fume Reserve, 1995, Napa"
17.10,336,2208,2004 MERLOT California Blackstone
19.30,241,1588,Hennessey VSOP
19.50,307,2023,Spice-Crusted Colorado Lamb Loin - with shank and manchego cheese gratin and pomegranate reduction
18.80,114,768,Steamed Broccoli...With or without Cheese
28.80,235,1544,2007 ASSYRTIKO Santorini Sigalas
28.00,399,2609,"Tocai Friulano, Borgo Conventi, 1997. (Friuli)"
18.40,78,500,"PINOT GRIS, CHALK HILL 95"
19.40,111,742,Creme Soda
14.40,82,534,"Grilled Brook Trout over a warm spinach, walnut and lentil salad"
35.50,306,2015,Blackened Chicken Sandwich
11.90,351,2310,Foie Gras Torchon - with muscat gelÃƒÂ©e and toasted country bread
17.00,292,1932,"Stags Leap FAY Estate 1994, Napa"
20.40,333,2196,"Merlot St. Morillion, 1996, Chile"
23.80,136,913,Any Side Vegetable Salad
34.40,394,2582,"Syrah 1999, Tensley (Santa Barbara)"
18.90,235,1549,"Filet Mignon, portobellini mushrooms, new potatoes & Brunello sauce"
28.50,216,1419,Blueberry  or Apple Crumb Cake ...1.75
21.60,342,2246,"Vitello Sorrentino VEAL WITH EGGPLANT, PROSCIUTTO & MOZZARELLA IN A WHITE WINE SAUCE"
29.10,0,1,MUSSELS TOSCANE fresh tomatoes
26.20,254,1678,Boneless Spare Ribs
25.40,304,2000,"Chardonnay, Reserve St. Martin, 1999, (vin de pays doc)"
23.20,154,1030,Warm Goat Cheese and Carmelized Onion Tart
22.20,87,564,Plateaux de Fruits de Mer
18.70,311,2049,Reeses Brownie
20.10,84,546,Steamed Vegetables
26.60,104,688,Cappuccino
33.40,388,2540,Plum Wine w/ soda & fruit garnish
12.10,419,2755,"Upside Down Tuna Tarte - with fennel, Japanese cucumber and aÃƒÂ¯oli"
25.10,138,927,Creme Soda
16.30,313,2064,Beef w. Garlic Sauce
30.00,41,259,Barolo Rocche dei Manzoni 1993 DOCG (Piedmont)
28.70,184,1236,Tuna Spring Roll
18.40,342,2242,Haddock
8.30,130,874,"Crozes-Hermitage, Vidal Fleury, 1994"
12.50,52,332,Fusilli Al Salmone CORKSCREW PASTA WITH SALMON IN A PINK SAUCE
15.80,123,829,LONG-STEM DRISCOLL STRAWBERRIES DIPPED IN CHOCOLATE
29.40,141,941,VEAL CHOP PARMIGIANA (house specialty)
31.40,364,2384,"Zinfandel, Valsecchi Vineyard, Biale, 1997. (Sonoma)"
22.10,227,1492,"Ferrando: Piedmont, Erbaluce"
